File,Line
2010-05-29__68__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,47
2009-10-31__81__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,25
2009-10-31__81__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,28
2009-10-31__81__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,35
2009-10-31__81__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,39
2009-10-31__81__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,52
2009-10-31__81__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,70
2009-10-31__81__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,78
2009-10-31__81__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,82
2009-10-31__81__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,98
2009-10-31__81__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,112
2009-10-31__81__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,130
2009-10-31__81__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,148
2009-02-21__99__src__test__org__apache__commons__math__analysis__minimization__BrentMinimizerTest.java,73
2011-09-02__48__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,35
2011-09-02__48__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,36
2011-09-02__48__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,37
2011-09-02__48__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,38
2011-09-02__48__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,39
2011-09-02__48__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,40
2011-09-02__48__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,41
2011-09-02__48__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,42
2011-09-02__48__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,43
2011-09-02__48__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,44
2011-09-02__48__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,45
2007-06-14__104__src__java__org__apache__commons__math__fraction__Fraction.java,375
2009-02-21__99__src__test__org__apache__commons__math__linear__SparseRealVectorTest.java,972
2012-12-29__14__src__main__java__org__apache__commons__math3__optimization__univariate__BrentOptimizer.java,244
2012-12-29__14__src__main__java__org__apache__commons__math3__optimization__univariate__BrentOptimizer.java,245
2008-03-14__101__src__test__org__apache__commons__math__ode__TestProblem1.java,66
2009-01-06__94__src__test__org__apache__commons__math__analysis__SimpsonIntegratorTest.java,104
2009-01-06__94__src__test__org__apache__commons__math__analysis__SimpsonIntegratorTest.java,86
2009-01-06__94__src__test__org__apache__commons__math__analysis__SimpsonIntegratorTest.java,95
2009-12-28__77__src__main__java__org__apache__commons__math__optimization__linear__SimplexSolver.java,39
2009-12-28__77__src__main__java__org__apache__commons__math__optimization__linear__SimplexSolver.java,52
2011-11-27__43__src__main__java__org__apache__commons__math__stat__inference__OneWayAnovaImpl.java,134
2011-11-27__43__src__main__java__org__apache__commons__math__stat__inference__OneWayAnovaImpl.java,126
2011-04-01__56__src__main__java__org__apache__commons__math__linear__ArrayRealVector.java,511
2011-04-01__56__src__main__java__org__apache__commons__math__linear__ArrayRealVector.java,517
2012-04-01__35__src__main__java__org__apache__commons__math3__stat__descriptive__summary__Product.java,68
2009-02-21__99__src__test__org__apache__commons__math__ode__nonstiff__GraggBulirschStoerStepInterpolatorTest.java,80
2009-02-21__99__src__test__org__apache__commons__math__ode__nonstiff__GraggBulirschStoerStepInterpolatorTest.java,81
2009-02-21__99__src__test__org__apache__commons__math__ode__nonstiff__GraggBulirschStoerStepInterpolatorTest.java,103
2007-06-14__104__src__test__org__apache__commons__math__distribution__ChiSquareDistributionTest.java,71
2013-02-14__10__src__main__java__org__apache__commons__math3__optim__nonlinear__scalar__noderiv__BOBYQAOptimizer.java,1717
2013-02-14__10__src__main__java__org__apache__commons__math3__optim__nonlinear__scalar__noderiv__BOBYQAOptimizer.java,1854
2013-02-14__10__src__main__java__org__apache__commons__math3__optim__nonlinear__scalar__noderiv__BOBYQAOptimizer.java,1392
2011-01-17__59__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,138
2011-01-17__59__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,144
2011-01-17__59__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,151
2011-01-17__59__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,160
2011-01-17__59__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,184
2011-01-17__59__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,62
2011-01-17__59__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,65
2011-01-17__59__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,68
2011-01-17__59__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,198
2011-01-17__59__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,71
2011-01-17__59__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,201
2011-01-17__59__src__test__java__org__apache__commons__math__linear__QRSolverTest.java,82
2009-10-31__81__src__main__java__org__apache__commons__math__analysis__integration__SimpsonIntegrator.java,74
2009-10-31__81__src__main__java__org__apache__commons__math__analysis__integration__SimpsonIntegrator.java,77
2009-10-31__81__src__main__java__org__apache__commons__math__analysis__integration__SimpsonIntegrator.java,105
2010-11-29__60__src__main__java__org__apache__commons__math__random__ValueServer.java,254
2010-11-29__60__src__main__java__org__apache__commons__math__random__ValueServer.java,255
2010-11-29__60__src__test__java__org__apache__commons__math__genetics__BinaryChromosomeTest.java,38
2013-02-14__10__src__main__java__org__apache__commons__math3__complex__Complex.java,305
2009-12-28__77__src__test__java__org__apache__commons__math__ConvergenceExceptionTest.java,64
2009-12-28__77__src__test__java__org__apache__commons__math__ConvergenceExceptionTest.java,65
2009-12-28__77__src__test__java__org__apache__commons__math__ConvergenceExceptionTest.java,41
2009-12-28__77__src__test__java__org__apache__commons__math__ConvergenceExceptionTest.java,42
2009-12-28__77__src__test__java__org__apache__commons__math__ConvergenceExceptionTest.java,58
2009-12-28__77__src__test__java__org__apache__commons__math__ConvergenceExceptionTest.java,37
2009-06-02__88__src__test__org__apache__commons__math__ode__nonstiff__TestProblem6.java,70
2009-06-02__88__src__test__org__apache__commons__math__ode__nonstiff__TestProblem6.java,71
2010-04-25__70__src__test__java__org__apache__commons__math__stat__descriptive__DescriptiveStatisticsTest.java,217
2010-04-25__70__src__test__java__org__apache__commons__math__stat__descriptive__DescriptiveStatisticsTest.java,213
2010-04-25__70__src__test__java__org__apache__commons__math__stat__descriptive__DescriptiveStatisticsTest.java,215
2009-07-07__85__src__test__org__apache__commons__math__analysis__solvers__BrentSolverTest.java,322
2009-07-07__85__src__test__org__apache__commons__math__analysis__solvers__BrentSolverTest.java,319
2011-05-05__54__src__test__java__org__apache__commons__math__random__MersenneTwisterTest.java,27
2011-09-02__48__src__main__java__org__apache__commons__math__stat__descriptive__summary__Product.java,68
2010-11-29__60__src__main__java__org__apache__commons__math__linear__OpenMapRealVector.java,555
2010-11-29__60__src__main__java__org__apache__commons__math__linear__OpenMapRealVector.java,726
2010-11-29__60__src__main__java__org__apache__commons__math__linear__OpenMapRealVector.java,335
2010-04-25__70__src__test__java__org__apache__commons__math__MathExceptionTest.java,66
2010-04-25__70__src__test__java__org__apache__commons__math__MathExceptionTest.java,67
2010-04-25__70__src__test__java__org__apache__commons__math__MathExceptionTest.java,134
2010-04-25__70__src__test__java__org__apache__commons__math__MathExceptionTest.java,39
2010-04-25__70__src__test__java__org__apache__commons__math__MathExceptionTest.java,104
2010-04-25__70__src__test__java__org__apache__commons__math__MathExceptionTest.java,43
2010-04-25__70__src__test__java__org__apache__commons__math__MathExceptionTest.java,44
2010-04-25__70__src__test__java__org__apache__commons__math__MathExceptionTest.java,79
2010-04-25__70__src__test__java__org__apache__commons__math__MathExceptionTest.java,60
2007-06-14__104__src__java__org__apache__commons__math__stat__Frequency.java,200
2013-02-14__10__src__main__java__org__apache__commons__math3__dfp__DfpMath.java,658
2009-10-31__81__src__main__java__org__apache__commons__math__stat__descriptive__summary__Sum.java,63
2010-05-29__68__src__main__java__org__apache__commons__math__stat__descriptive__summary__Product.java,64
2009-07-07__85__src__test__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,99
2009-07-07__85__src__test__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,140
2009-07-07__85__src__test__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,109
2009-07-07__85__src__test__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,142
2009-07-07__85__src__test__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,48
2009-07-07__85__src__test__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,49
2009-07-07__85__src__test__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,50
2009-07-07__85__src__test__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,51
2009-07-07__85__src__test__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,145
2009-07-07__85__src__test__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,146
2009-07-07__85__src__test__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,122
2011-09-02__48__src__main__java__org__apache__commons__math__util__CompositeFormat.java,122
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,137
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,141
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,148
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,157
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,57
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,60
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,61
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,68
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,76
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,168
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,93
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,95
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,101
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,103
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,109
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,111
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,117
2009-08-16__83__src__test__java__org__apache__commons__math__linear__SingularValueSolverTest.java,119
2010-04-25__70__src__test__java__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,99
2010-04-25__70__src__test__java__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,140
2010-04-25__70__src__test__java__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,109
2010-04-25__70__src__test__java__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,142
2010-04-25__70__src__test__java__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,48
2010-04-25__70__src__test__java__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,49
2010-04-25__70__src__test__java__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,50
2010-04-25__70__src__test__java__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,51
2010-04-25__70__src__test__java__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,145
2010-04-25__70__src__test__java__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,146
2010-04-25__70__src__test__java__org__apache__commons__math__linear__CholeskyDecompositionImplTest.java,122
2009-10-31__81__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,32
2009-10-31__81__src__test__java__org__apache__commons__math__stat__StatUtilsTest.java,33
